Propossal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID ID,Research Body,Research Body ROR ID,Funder Name,Funder ROR ID,Propossal title,Start Date,End Date,Current Total Commitment,Discipline
GOIPD/2025/1207,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Lisa Doyle,https://orcid.org/0000000277331209,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Margins of Learning: Studies in the Scholia on Apollonius' Argonautica,01/09/2025,31/08/2026,"€66,307.83",AHSS
GOIPD/2025/1223,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Holly O'Farrell,https://orcid.org/000000033770344X,"Dun Laoghaire Institute of Art, Design and Technology",https://ror.org/02dk7c653,Research Ireland,https://ror.org/010t7sr36,"Captured Histories: Women, Photography, and the Material Practices of Collecting in British Mandate Palestine and Transjordan (1917–1948)",01/04/2026,31/03/2028,"€134,784.64",AHSS
GOIPD/2025/1231,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Shefali Baweja,https://orcid.org/0000-0002-1469-4811,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Leveraging Unexplored Nitrate Radical Atmospheric Reactions during nighttime,01/12/2026,30/11/2028,"€134,887.00",STEM
GOIPD/2025/1233,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Raju Lipin,https://orcid.org/0000-0001-6550-8209,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Cp-HERo : Computational Exploration of Non-Innocent Cyclopentadienyl Ligand-Based Complexes for Hydrogen Evolution,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1260,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Claudiu Roman,https://orcid.org/0000-0003-2249-7962,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Fate of Light Aromatics from Residential Emissions (FLARE),01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1276,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Benjamin Crais,https://orcid.org/0009-0009-8437-1266,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,'What is Newest in What is Oldest': The Agrarian Question in 20th-Century Political Cinema,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1284,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Li Zhang,https://orcid.org/0000-0002-7335-4980,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Leaves as Bio-sensors: Constraining the impact of Earth’s largest volcanic events (palaeo-CO? and Hg?) using fossil plants,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1309,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Galdric de la Torre Ávalos,https://orcid.org/0000-0001-8408-0260,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Court and Poetry: Naples in the time of Garcilaso,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1315,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Darren Beirne,https://orcid.org/0000-0002-2671-172X,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Light Focused Crosslinking: Photoactivated Ru(II) Complexes as Anti-Gene Therapeutics,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1329,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Kelsey McFaul,https://orcid.org/0009000096986625,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Late in the season: Atmosphere and weather in the global novel (1991-2024),01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1334,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Camilla Pitton,https://orcid.org/0000-0003-4226-1949,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Thinking Gender via Natural History: A Trans-feminist Approach,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1353,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Diana Alexandria Chisholm,https://orcid.org/000000030496888X,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Thermodynamics of coherent operations and quantum control,01/01/2026,31/12/2027,"€134,576.41",STEM
GOIPD/2025/1360,Government of Ireland Postdoctoral Fellowship (GOIPD),,,ELISA CINTADO REYES,https://orcid.org/0000000219434664,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,"EXMIND ""Exploring the role of eXercise-Induced Changes In Maternal mIcrobiota in braiN Development""",01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1363,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Linda Ongaro,https://orcid.org/0000000319003394,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,A Glimpse into the Past: Exploring Genetic History and Adaptation Patterns in Prehistoric Ireland and Britain,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1365,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Nicolai Egjar Engesland,https://orcid.org/0000-0001-8854-0180,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,A Critical Edition of the Lower Connacht Recension of Auraicept na nÉces,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1367,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Nicolò Campodonico,https://orcid.org/0000-0002-1913-491X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Living Virgil. The Biography of a Poet as a Literary Legend.,01/09/2025,31/08/2026,"€66,307.83",AHSS
GOIPD/2025/1376,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Pearce Clancy,https://orcid.org/0000-0001-8842-7890,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Understanding and Enforcing Community Interests in International Law,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1385,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Cheryl Tan,https://orcid.org/0009000588130954,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,"Revisiting Clara Wieck-Schumann: Virtuosity, Identity, and Lost Repertory",01/09/2025,31/08/2026,"€66,307.83",AHSS
GOIPD/2025/1407,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Athira Ravi,https://orcid.org/0000-0002-8244-1082,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Highly Augmented Cu-based Metal-Organic Frameworks for Hydrogen Generation from Sea-water,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1434,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Timilehin Aderinola,https://orcid.org/0000-0002-4770-5871,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Learning Foundation Models for Human Movement: Towards Personalized Gait Models for Clinical Applications,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1438,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Suzanne Lynch,https://orcid.org/0000000337446244,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Sexual Violence in Greek Tragedy,01/09/2025,31/08/2026,"€66,307.83",AHSS
GOIPD/2025/1444,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Marc Olivier-Loiseau,https://orcid.org/0000-0002-1804-9318,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Word order in Old Occitan,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1462,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Felix Morgenstern,https://orcid.org/0000-0001-9508-9164,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,"Intercultural Transactions: Irish Traditional Music, Nationalism and Nostalgia in Germany",01/09/2025,31/08/2026,"€66,307.83",AHSS
GOIPD/2025/1478,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Vasily Borovoy,https://orcid.org/000000019583710X,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,"Northern Riches: Infrastructure, Governance, and the Marketisation of Natural Resources in the European North of Russia",01/02/2026,31/01/2027,"€66,841.04",AHSS
GOIPD/2025/1488,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Joshua Brown,https://orcid.org/0009000529942274,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,"Understanding the relationship between magma storage conditions, carbonate assimilation and eruption styles at Somma-Vesuvius volcano, Italy",01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1501,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Inés Calvete de la Torre,https://orcid.org/0000-0001-5509-7696,Teagasc,https://ror.org/03sx84n71,Research Ireland,https://ror.org/010t7sr36,Valorisation of Fruit Harvest Waste: Developing a Functional Fermented Beverage through Sustainable Bioprocessing,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1504,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Alexander Nico-Katz,https://orcid.org/0000000330587095,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Unravelling Causal Information Flow in Realistic Quantum Systems and Networks,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1516,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Marianne Bore Haarr,https://orcid.org/0000000285830147,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Reprogramming biocatalysts for one site multiple function catalysis,01/01/2026,31/12/2027,"€134,576.41",STEM
GOIPD/2025/1534,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Conor Thornberry,https://orcid.org/0000-0002-5281-0641,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Uncovering age-related neural mechanisms underlying successful spatial navigation using a gamified task and optically pumped magnetoencephalography,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1538,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Monika Ahlawat,https://orcid.org/0000-0002-6614-7828,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Development of Perovskite-Inspired Metal Chalcohalide Nanostructures: Designing Precise Nanocrystals via Colloidal Chemistry,01/11/2025,31/10/2027,"€134,364.67",STEM
GOIPD/2025/1549,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Artem Vorobev,https://orcid.org/0000-0002-3642-5225,Munster Technological University (MTU),https://ror.org/013xpqh61,Research Ireland,https://ror.org/010t7sr36,High-temperature exhaust gases PTS sensor,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1555,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Mary McGill,https://orcid.org/0009000750917457,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Exploring experiences of gender-based online abuse among female academics in Ireland,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1562,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Ríona Devereux,https://orcid.org/0000-0002-2795-3093,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Development of the first probes for complete profiling of deubiquitinating enzyme activity,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1581,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Annael Sort--Montenegro,https://orcid.org/0009000047086612,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,Development of Electro-Active Polypeptide-Based Hydrogels as Dynamic Electromechanical 3D-Printed Scaffolds for Tissue Engineering Applications,01/03/2026,29/02/2028,"€134,733.46",STEM
GOIPD/2025/1583,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Carlos Rafael Vidal,https://orcid.org/0000000244519248,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Exploring PD-1/PD-L1 Pathway in Rheumatoid Arthritis: From Mechanisms to Therapeutic Targets,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1602,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Guy Walker,https://orcid.org/0000000342211415,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Neoplatonic Influences in Nonnus' Dionysiaca,01/10/2025,30/09/2026,"€66,417.56",AHSS
GOIPD/2025/1616,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Helen Dallas,https://orcid.org/0009000376298157,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,"The Romantic History Play, 1789-1837",01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1623,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Rosmara Infantino,https://orcid.org/0000000312666881,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,THE ENDOCANNABINOID SYSTEM AS A NOVEL TARGET FOR CENTRAL POST-STROKE PAIN,01/09/2025,31/08/2027,"€134,149.07",STEM
GOIPD/2025/1628,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Rachel Healy,https://orcid.org/0000-0002-1795-5028,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,New Evidence for Undiscovered Portraits of the Cornaro Family,01/09/2025,31/08/2026,"€66,307.83",AHSS
GOIPD/2025/1634,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Chiranjib Chakrabarti,https://orcid.org/0000-0001-9606-2385,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,"A Quest for Lead-Free Entropy-Engineered Ruddlesden-Popper Perovskite Thin Films with Cost-Effective, Durable Photovoltaic and Multiferroic Performance",01/11/2025,31/10/2027,"€134,364.67",STEM
GOIPD/2025/1635,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Charithri Yapa,https://orcid.org/0000000227668399,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,PRISM-Guard: Poisoning-Resistant Distributed Machine Learning Algorithms for Smart Grids against Generative AI Attacks,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1637,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Rossella De Bernardi,https://orcid.org/0000000166663331,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Emotions and Injustice. An Egalitarian Theory of Affective Rights and Wrongs,01/09/2025,31/08/2027,"€134,149.07",AHSS
GOIPD/2025/1640,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Clara Vlessing,https://orcid.org/0000-0003-3087-5214,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Andrea Dworkin’s Afterlives: Woman Hating in Twenty-First Century Feminism,01/03/2026,29/02/2028,"€134,733.46",AHSS
GOIPD/2025/1654,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Claudia Badulescu,https://orcid.org/0000-0002-1328-989X,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,"From Communism to European Governance: The European Commission’s Support for Administrative Reforms in Romania, Serbia, and Moldova",01/09/2025,31/08/2026,"€66,307.83",AHSS
GOIPD/2025/1655,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Sabya Sachi Das,https://orcid.org/0000-0002-4042-8525,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Three-Pronged Novel Theranostic Approach for the Effective Management of Breast Cancer Brain Metastases (RECOVERMETA),01/12/2025,30/11/2027,"€134,470.54",STEM
GOIPD/2025/1690,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Metin Yazar,https://orcid.org/0000-0002-2657-3072,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Exploring novel therapeutic targets for altered protein complex assemblies in high-grade serous ovarian carcinoma (HGSOC),01/03/2026,29/02/2028,"€134,733.46",STEM
GOIPD/2025/1728,Government of Ireland Postdoctoral Fellowship (GOIPD),,,Jenny Carla Moran,https://orcid.org/0009000686096921,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,"Loveability: the Emotional Order of Humans, Robots, and Liveliness",01/09/2025,31/08/2026,"€66,307.83",AHSS
